idx,image_path,question,spearman,jaccard_top10pct
65,/opt/dlami/nvme/data/raw/vqa_v2/images/000065.jpg,Are there players in the dugout?,-0.048154933647459555,0.03571428571428571
66,/opt/dlami/nvme/data/raw/vqa_v2/images/000066.jpg,Is the battery looking at the ball?,0.010846270117058788,0.03571428571428571
67,/opt/dlami/nvme/data/raw/vqa_v2/images/000067.jpg,How many people are on the field?,-0.11461692304257613,0.02654867256637168
68,/opt/dlami/nvme/data/raw/vqa_v2/images/000068.jpg,How many signs?,0.17866780894407683,0.09433962264150944
69,/opt/dlami/nvme/data/raw/vqa_v2/images/000069.jpg,What color is the Salisbury Rd. sign?,-0.021508862787435613,0.03571428571428571
70,/opt/dlami/nvme/data/raw/vqa_v2/images/000070.jpg,What does the last sign say?,0.2193850541590281,0.05454545454545454
71,/opt/dlami/nvme/data/raw/vqa_v2/images/000071.jpg,What color is the sign?,0.038953153815124,0.017543859649122806
72,/opt/dlami/nvme/data/raw/vqa_v2/images/000072.jpg,Can you turn right or left in the tunnel?,0.039386424216816325,0.02654867256637168
73,/opt/dlami/nvme/data/raw/vqa_v2/images/000073.jpg,What color is the plant?,0.04094242833558505,0.09433962264150944
74,/opt/dlami/nvme/data/raw/vqa_v2/images/000074.jpg,What color is the woman's shirt on the left?,-0.08978378063354486,0.008695652173913044
75,/opt/dlami/nvme/data/raw/vqa_v2/images/000075.jpg,What type of beverage is being displayed?,0.05765537256006248,0.04504504504504504
76,/opt/dlami/nvme/data/raw/vqa_v2/images/000076.jpg,Why are some people wearing hats?,0.04841145446459767,0.06422018348623854
77,/opt/dlami/nvme/data/raw/vqa_v2/images/000077.jpg,What kind of event are the people involved in?,-0.03965191191303695,0.03571428571428571
78,/opt/dlami/nvme/data/raw/vqa_v2/images/000078.jpg,How many skyscrapers are there?,0.029606637676688453,0.07407407407407407
79,/opt/dlami/nvme/data/raw/vqa_v2/images/000079.jpg,What is the color of the building in the background?,-0.021223802916460515,0.07407407407407407
80,/opt/dlami/nvme/data/raw/vqa_v2/images/000080.jpg,Is there a tree in front of the building?,0.00879612484735685,0.05454545454545454
81,/opt/dlami/nvme/data/raw/vqa_v2/images/000081.jpg,Is there a person riding a bike?,-0.0817660139811431,0.05454545454545454
82,/opt/dlami/nvme/data/raw/vqa_v2/images/000082.jpg,Are there lights on in the two buildings?,0.06757957409070646,0.017543859649122806
83,/opt/dlami/nvme/data/raw/vqa_v2/images/000083.jpg,How many stories is the building on the left?,-0.0783195475854204,0.05454545454545454
84,/opt/dlami/nvme/data/raw/vqa_v2/images/000084.jpg,Is this a hospital?,0.1064022767462768,0.017543859649122806
85,/opt/dlami/nvme/data/raw/vqa_v2/images/000085.jpg,How many umbrellas do you see?,-0.04235690792239166,0.10476190476190476
86,/opt/dlami/nvme/data/raw/vqa_v2/images/000086.jpg,How many colors is the building on the right painted?,0.00301582957944146,0.11538461538461539
87,/opt/dlami/nvme/data/raw/vqa_v2/images/000087.jpg,What is on the boy's back walking?,-0.015006261803070953,0.08411214953271028
88,/opt/dlami/nvme/data/raw/vqa_v2/images/000088.jpg,How many modes of transportation are depicted?,-0.15398885047470737,0.04504504504504504
89,/opt/dlami/nvme/data/raw/vqa_v2/images/000089.jpg,What color is the building?,-0.00038134815853519647,0.10476190476190476
90,/opt/dlami/nvme/data/raw/vqa_v2/images/000090.jpg,Is it still snowing in the picture?,0.015039967246189646,0.08411214953271028
91,/opt/dlami/nvme/data/raw/vqa_v2/images/000091.jpg,Does this appear to be a photo of multiple exposures of the black clad snowboarder?,0.11605865830717095,0.08411214953271028
92,/opt/dlami/nvme/data/raw/vqa_v2/images/000092.jpg,How many people can you see in the picture?,0.08294949869750746,0.09433962264150944
93,/opt/dlami/nvme/data/raw/vqa_v2/images/000093.jpg,Is this an adult party?,0.012491989132551295,0.04504504504504504
94,/opt/dlami/nvme/data/raw/vqa_v2/images/000094.jpg,What is being celebrated?,-0.13415761666821882,0.017543859649122806
95,/opt/dlami/nvme/data/raw/vqa_v2/images/000095.jpg,Who is in front of the cake with candles?,-0.009647526217342236,0.04504504504504504
96,/opt/dlami/nvme/data/raw/vqa_v2/images/000096.jpg,What is this vehicle?,-0.10785964653393072,0.008695652173913044
97,/opt/dlami/nvme/data/raw/vqa_v2/images/000097.jpg,Can you see the hook up for the train?,0.034092676869392005,0.06422018348623854
98,/opt/dlami/nvme/data/raw/vqa_v2/images/000098.jpg,Is this train at the station?,0.08093171808487583,0.02654867256637168
99,/opt/dlami/nvme/data/raw/vqa_v2/images/000099.jpg,What is cast?,0.0025189482742585074,0.06422018348623854
